Situação;NUP;Tipo;Registrado Por;Possui Denúncia de Descumprim.;Assunto;Subassunto;Tag;Canal de Entrada;Data;Data de Abertura;Prazo de Resposta;Data de Encaminhamento por outro Órgão;Qtde. Total de Encaminhamento(s) por outro Órgão;Esfera;Serviço Federal;"Serviço Não Federal
";Outro Serviço;Órgão Destinatário;Órgão de Interesse;Uf do Local do Fato;Município do Local do Fato;"Data da 1ª Resp.
Interm.";"Data 
Resp. Concl.";Área Responsável Resp. Concl.;Área Responsável 2;Campos Adicionais
Concluída;25072020707202586;Reclamação;Cidadão;Não;Serviços e Sistemas;Sistema indisponível;;Internet;29/04/2025;29/04/2025;29/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Franco da Rocha;;07/05/2025;COFIS;;
Concluída;25072020709202575;Denúncia;;Não;Defesa e vigilância sanitária;;;E-mail;29/04/2025;29/04/2025;29/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;30/04/2025;COFAR;;
Concluída;25072020720202535;Reclamação;Cidadão;Não;Atendimento;;;Internet;29/04/2025;29/04/2025;29/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;BA;Salvador;;26/05/2025;GEMAT;;
Concluída;25072020729202546;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;Internet;29/04/2025;29/04/2025;29/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;06/05/2025;OUVID;;
Concluída;25072020731202515;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;Internet;29/04/2025;29/04/2025;29/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RS;Porto Alegre;;05/05/2025;COVIG;;
Concluída;25072020732202560;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;Internet;29/04/2025;29/04/2025;29/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RS;Porto Alegre;;05/05/2025;PAFAL;;
Arquivada;25072020735202501;Solicitação;Cidadão;Não;Serviços e Sistemas;Outros;;Internet;29/04/2025;29/04/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;;COVIG;;
Concluída;25072020740202514;Solicitação;Cidadão;Não;Informações processuais;;;Internet;29/04/2025;29/04/2025;29/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;12/05/2025;GGMED;;
Concluída;25072020743202540;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;29/04/2025;29/04/2025;29/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;DF;Brasília;;08/05/2025;PAFRE;;
Concluída;25072020751202596;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;Internet;29/04/2025;29/04/2025;30/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;Belo Horizonte;;29/05/2025;CCTAB;;
Concluída;25072020757202563;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Produtos para saúde - Irregularidades;;Internet;29/04/2025;29/04/2025;29/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;Belo Horizonte;;14/05/2025;COAFE;;
Concluída;25072020758202516;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Outros;;Internet;29/04/2025;29/04/2025;29/05/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;19/05/2025;CCOSM;COISC;
Concluída;25072020767202507;Reclamação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;Internet;29/04/2025;29/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;30/04/2025;CFMED;;
Arquivada;25072020772202510;Reclamação;Cidadão;Não;Atendimento;;;Internet;29/04/2025;29/04/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;;PAFRE;;
Concluída;25072020781202501;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;29/04/2025;29/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Cabo Frio;;07/05/2025;COFIS;;
Concluída;25072020789202569;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;29/04/2025;29/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;30/04/2025;GMESP;;
Concluída;25072020791202538;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;29/04/2025;29/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Campinas;;03/06/2025;COVIG;;
Concluída;59009001240202551;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;29/04/2025;29/04/2025;29/05/2025;29/04/2025;1;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;Contagem;;06/05/2025;PAFRE;;
Concluída;25072020922202587;Sugestão;;Não;Defesa e vigilância sanitária;Medicamento - Outros;;Outros;30/04/2025;30/04/2025;16/06/2025;15/05/2025;1;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;19/05/2025;OUVID;;
Concluída;25072020937202545;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PE;Aliança;;06/05/2025;GRECS;;
Concluída;25072020940202569;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Queixa técnica;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;05/05/2025;PAFRE;;
Concluída;25072020942202558;Reclamação;Cidadão;Não;Serviços e Sistemas;;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;ES;Serra;;08/05/2025;CFMED;;
Concluída;25072020943202501;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Outros;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;07/05/2025;CFMED;CFMED;
Concluída;25072020944202547;Reclamação;Cidadão;Não;Atendimento;Outros;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;CE;Fortaleza;;07/05/2025;COVIG;;
Concluída;25072020958202561;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;AM;Manaus;;27/05/2025;OUVID;;
Concluída;25072020978202531;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Outros;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Curitiba;;15/05/2025;PAFRE;;
Concluída;25072020984202599;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;26/05/2025;GIMED;;
Concluída;25072020988202577;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;09/05/2025;OUVID;;
Concluída;25072020994202524;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;Internet;30/04/2025;30/04/2025;09/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;19/05/2025;CFPAF;;
Concluída;25072020997202568;Comunicação;Anônimo;Não;Serviços e Sistemas;;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;Nova Lima;;28/05/2025;COVIG;;
Arquivada;25072021000202597;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;30/04/2025;30/04/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Jandira;;;PAFPS;;
Concluída;25072021015202555;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Morosidade;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Curitiba;;07/05/2025;GEMAT;;
Concluída;25072021017202544;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Queixa técnica;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;09/05/2025;CCOSM;CCOSM;
Concluída;25072021031202548;Denúncia;Cidadão;Não;Certidões e Declarações;;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;07/05/2025;GEGAR;;
Concluída;25072021032202592;Reclamação;Cidadão;Não;Serviços e Sistemas;Sistema indisponível;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;08/05/2025;OUVID;;
Concluída;25072021039202512;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Valinhos;;07/05/2025;CGTAI;CGTAI;
Concluída;25072021049202540;Solicitação;;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Morosidade;;E-mail;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;07/05/2025;COISC;;
Concluída;25072021060202518;Reclamação;Cidadão;Não;Serviços e Sistemas;Sistema indisponível;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;19/05/2025;CCOSM;;
Concluída;25072021061202554;Reclamação;Cidadão;Não;Certidões e Declarações;CIVP - Outros;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Poá;;06/05/2025;PAFAL;;
Concluída;25072021067202521;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Canabidiol - Outros;;Internet;30/04/2025;30/04/2025;03/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;22/05/2025;OUVID;;
Concluída;25072021103202557;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;30/04/2025;30/04/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RS;Porto Alegre;;05/05/2025;GESEF;;
Concluída;25072021111202501;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Queixa técnica/Reação adversa;;Internet;30/04/2025;30/04/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;05/05/2025;COFIS;;
Concluída;25072021118202515;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;30/04/2025;30/04/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;12/05/2025;PAFRE;;
Concluída;25072021119202560;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;30/04/2025;30/04/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;05/05/2025;CCOSM;;
Concluída;25072021213202519;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Florianópolis;;14/05/2025;GQUIP;;
Concluída;25072021215202516;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Produtos Fumígenos - Irregularidades;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;06/05/2025;CCOSM;;
Concluída;25072021216202552;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Queixa técnica;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;05/05/2025;OUVID;;
Concluída;25072021221202565;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;BA;Ilhéus;;04/06/2025;CFPAF;CFPAF;
Concluída;25072021224202507;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Dificuldade de obtenção;;Internet;01/05/2025;01/05/2025;04/06/2025;05/05/2025;1;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;07/05/2025;COISC;;
Concluída;25072021226202598;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Barueri;;14/05/2025;PAFRE;;
Concluída;25072021230202556;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Rio de Janeiro;;09/05/2025;PAFRE;;
Concluída;25072021234202534;Denúncia;Cidadão;Não;Defesa do Consumidor;;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;CE;Cascavel;;09/05/2025;CGTAI;;
Concluída;25072021236202523;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RS;Santo Ângelo;;09/05/2025;GEMAT;;
Concluída;25072021239202567;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Lapa;;09/05/2025;COALI;;
Concluída;25072021240202591;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;09/05/2025;CFMED;;
Concluída;25072021242202581;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;13/05/2025;CFMED;;
Concluída;25072021248202558;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Cabo Frio;;05/05/2025;COFIS;;
Concluída;25072021251202571;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Outros;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Petrópolis;;09/05/2025;GEMAT;GGFIS;
Concluída;25072021253202561;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Queixa técnica/Reação adversa;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;BA;Salvador;;05/05/2025;COVIG;;
Concluída;25072021260202562;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;01/05/2025;01/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Rio de Janeiro;;19/05/2025;COVIG;;
Concluída;25072021267202584;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Queixa técnica/Reação adversa;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MT;Cuiabá;;05/05/2025;OUVID;;
Concluída;25072021269202573;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Queixa técnica/Reação adversa;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;Juiz de Fora;;05/05/2025;GETEC;GEVIT;
Arquivada;25072021282202522;Reclamação;Cidadão;Não;Atendimento;;;Internet;02/05/2025;02/05/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Faxinal;;;GETEC;GEVIT;
Concluída;25072021288202508;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Florianópolis;;05/05/2025;OUVID;;
Concluída;25072021296202546;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;08/05/2025;OUVID;;
Concluída;25072021309202587;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Outros;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Rio de Janeiro;;07/05/2025;GEARE;GEARE;
Concluída;25072021310202510;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Recurso;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PE;Vitória de Santo Antão;;28/05/2025;GEARE;GEARE;
Concluída;25072021335202513;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Outros;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;CE;Fortaleza;;13/05/2025;CFMED;;
Concluída;25072021336202550;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;05/05/2025;GQMED;;
Concluída;25072021343202551;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Queixa técnica/Reação adversa;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Cianorte;;05/05/2025;GQMED;;
Concluída;25072021346202595;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;CE;Fortaleza;;19/05/2025;PAFRE;;
Arquivada;25072021349202529;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Desabastecimento;;Internet;02/05/2025;02/05/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Volta Redonda;;;PAFRE;;
Concluída;25072021361202533;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RS;Portão;;06/05/2025;OUVID;;
Concluída;25072021365202511;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;05/05/2025;OUVID;;
Concluída;25072021366202566;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Morosidade;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;BA;Vitória da Conquista;;09/05/2025;CCOSM;;
Concluída;25072021368202555;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;02/05/2025;02/05/2025;04/06/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RS;Cruz Alta;;14/05/2025;CCOSM;;
